coin,date_added,max_supply,circulating_supply,total_supply,market_cap,Volume24h,price
ZOM,2020-09-15T00:00:00.000Z,100000.0,0.0,100000.0,0.0,2796.27647095,10.25979168720844
MCRN,2021-03-18T00:00:00.000Z,1000000.0,0.0,0.0,0.0,2797.87003291,3.67500425358607
THX,2019-05-17T00:00:00.000Z,210000000.0,0.0,210000000.0,0.0,2762.78594558,0.09952797519272
XUSD,2021-01-25T00:00:00.000Z,,0.0,0.0,0.0,2739.51396574,1.04499827724366
VNDC,2019-11-07T00:00:00.000Z,,0.0,118691454400.0,0.0,2715.64471711,4.181910404e-05
WZEC,2020-11-24T00:00:00.000Z,10438900.0,0.0,9082.0,0.0,2699.48556721,258.8926766452285
HAZE,2021-03-16T00:00:00.000Z,1000000.0,0.0,0.0,0.0,2698.40571163,0.76092086090251
GROOT,2021-02-26T00:00:00.000Z,20000.0,0.0,0.0,0.0,2674.82326226,1014.3387209194757
BONO,2020-03-16T00:00:00.000Z,35000000.0,0.0,722539.506421,0.0,2622.60326189,14.33869212660551
RANK,2020-12-10T00:00:00.000Z,10000000000.0,0.0,10000000000.0,0.0,2587.29857023,0.00112637713026
VANY,2020-05-08T00:00:00.000Z,,0.0,800000000.0,0.0,2586.62632794,0.00230286616814
DIESEL,2021-03-11T00:00:00.000Z,1000000.0,0.0,0.0,0.0,2572.49353316,0.64983416045358
NAMI,2020-10-28T00:00:00.000Z,,0.0,0.0,0.0,2517.88929742,144.87131553145818
SEFI,2021-04-06T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,2524.37176377,0.20502460009453
APE,2020-10-01T00:00:00.000Z,10000000.0,0.0,10000000.0,0.0,2513.11215422,0.16401028688742
B21,2020-12-21T00:00:00.000Z,500000000.0,0.0,500000000.0,0.0,2484.48070195,0.19566179060688
MAGI,2021-03-22T00:00:00.000Z,129000000.0,0.0,0.0,0.0,2430.18006552,0.00430092696609
JPYC,2021-03-31T00:00:00.000Z,,0.0,0.0,0.0,2422.35332946,0.00889385875195
LKK,2016-11-14T00:00:00.000Z,,0.0,1285690000.0,0.0,2384.63510371,0.0144267778674
HUE,2021-03-27T00:00:00.000Z,,0.0,0.0,0.0,2333.41226319,0.12507684404479
AMD,2020-12-09T00:00:00.000Z,,0.0,0.0,0.0,2749.8749,81.06
LKN,2020-08-07T00:00:00.000Z,,0.0,1000000000.0,0.0,2292.90598778,0.00096898077375
EMT,2019-06-05T00:00:00.000Z,,0.0,208000000.0,0.0,2303.18619365,0.02669013123585
BYND,2020-12-09T00:00:00.000Z,,0.0,0.0,0.0,2301.8043,131.17
GC,2020-03-18T00:00:00.000Z,,0.0,20000000.0,0.0,2297.55358054,0.22975535805366
BCAPS,2021-04-14T00:00:00.000Z,21000000.0,0.0,0.0,0.0,2292.1263676,0.01377579213848
RYIP,2021-03-03T00:00:00.000Z,131000.0,0.0,0.0,0.0,2291.87164302,1.29475102960241
STOGE,2021-04-20T00:00:00.000Z,,0.0,0.0,0.0,2228.73818299,0.00081691769907
AMI,2021-03-29T00:00:00.000Z,100000000.0,0.0,100000000.0,0.0,2237.16645838,0.70744173898636
APLP,2020-12-01T00:00:00.000Z,5000000.0,0.0,0.0,0.0,2230.79506826,0.19155062507905
UFO,2020-04-01T00:00:00.000Z,10501200.0,0.0,10500000.0,0.0,2216.08853497,0.19795607220917
GRAIN,2020-12-10T00:00:00.000Z,,0.0,30438463.0,0.0,2195.05118177,0.03161696246749
VSD,2021-03-10T00:00:00.000Z,0.0,0.0,0.0,0.0,2188.57656787,0.72408365856614
OCB,2020-09-03T00:00:00.000Z,60000000.0,0.0,0.0,0.0,2243.53294254,0.04412254944948
DCY,2017-06-24T00:00:00.000Z,,0.0,1993634669.23928,0.0,2136.78166456,0.00289927799219
FME,2020-07-29T00:00:00.000Z,600000000.0,0.0,90000000.0,0.0,2120.14193381,0.00111696577493
GOOGL,2020-12-09T00:00:00.000Z,,0.0,0.0,0.0,2119.4529,2360.2
BPOP,2020-08-08T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,2110.59929646,0.00322993591249
HLAND,2020-12-16T00:00:00.000Z,,0.0,2057.0,0.0,2106.06940678,27.25897032467192
SMOL,2020-10-05T00:00:00.000Z,55000.0,0.0,55000.0,0.0,2085.76054557,5.26119626806705
UCT,2018-08-08T00:00:00.000Z,,0.0,1050000000.0,0.0,2052.66326436,0.00630373486611
THOR,2021-03-03T00:00:00.000Z,100000000.0,0.0,0.0,0.0,2046.63176438,0.00367284580789
CAMP,2020-10-21T00:00:00.000Z,10000000000.0,0.0,0.0,0.0,1978.30984933,0.00133634067098
TFD,2020-09-18T00:00:00.000Z,,0.0,210000000.0,0.0,1994.51022386,0.04999798485075
VMR,2020-02-04T00:00:00.000Z,50000000.0,0.0,50000000.0,0.0,1993.98,0.597
LIBREF,2020-11-23T00:00:00.000Z,399000000.0,0.0,0.0,0.0,1952.77768006,0.00010115893814
SPY,2020-12-08T00:00:00.000Z,,0.0,0.0,0.0,1973.86474,416.8
SOP,2018-07-18T00:00:00.000Z,,0.0,4500000000.0,0.0,1957.56376141,0.0001387471829
WIKI,2018-08-07T00:00:00.000Z,,0.0,21000000.0,0.0,1955.64048081,1.6294717029079
URAC,2019-07-12T00:00:00.000Z,,0.0,3500000000.0,0.0,1941.21703936,0.00159546600455
NAR,2020-12-01T00:00:00.000Z,21000000.0,0.0,0.0,0.0,1939.73323814,0.34921811071594
ROX,2018-09-21T00:00:00.000Z,,0.0,331614076.92142236,0.0,1913.7130077,0.00578319491113
CL,2018-01-09T00:00:00.000Z,,0.0,300000000.0,0.0,1881.29690686,0.0308970295136
MLA,2021-03-01T00:00:00.000Z,740000.0,0.0,0.0,0.0,1879.42129009,0.01459970929821
WDC,2020-02-08T00:00:00.000Z,,0.0,590000000.0,0.0,1857.10827376,0.05489891071066
SWISS,2020-11-18T00:00:00.000Z,10000.0,0.0,0.0,0.0,1853.57741823,94.85612495311781
YFDOT,2020-10-14T00:00:00.000Z,,0.0,18493.75,0.0,1833.62580568,17.27812123613729
BA,2021-04-08T00:00:00.000Z,560000000.0,0.0,0.0,0.0,1805.40296208,0.00051263908901
yPANDA,2021-02-14T00:00:00.000Z,100000000.0,0.0,0.0,0.0,1814.51386915,0.00494850793661
BSOV,2020-06-19T00:00:00.000Z,,0.0,20891191.854365,0.0,1795.99365075,0.11928440585035
HITX,2021-01-11T00:00:00.000Z,20000000.0,0.0,0.0,0.0,1795.52234065,0.00123759544397
NEBO,2020-11-06T00:00:00.000Z,2250000.0,0.0,2250000.0,0.0,1791.48819263,26.40405624426975
AAPL,2020-12-09T00:00:00.000Z,,0.0,0.0,0.0,1796.27929407,132.33159200307827
JUICE,2020-09-24T00:00:00.000Z,,0.0,9999999.0,0.0,1790.29670052,0.13355102800667
DMME,2019-11-06T00:00:00.000Z,,0.0,16128077.0,0.0,1780.23597068,0.00694200844473
WATER,2021-03-17T00:00:00.000Z,1000000.0,0.0,0.0,0.0,1784.83591955,0.74593196527679
YFW,2020-12-14T00:00:00.000Z,333.0,0.0,0.0,0.0,1735.42311117,30.26938541635473
UFO,2014-02-27T00:00:00.000Z,4000000000.0,0.0,3850751262.0,0.0,1722.98975568,0.00104140579971
NLC2,2016-09-12T00:00:00.000Z,,0.0,626346892.1139493,0.0,1702.16588099,0.00681416560147
SMDX,2020-11-16T00:00:00.000Z,149500000.0,0.0,0.0,0.0,1690.48991222,0.00568725499749
YFIE,2020-08-25T00:00:00.000Z,50000.0,0.0,0.0,0.0,1613.25082074,4.29402715643133
$TRDL,2021-02-04T00:00:00.000Z,,0.0,0.0,0.0,1619.70248662,1.61365175882229
LIMEX,2020-07-31T00:00:00.000Z,2000000000.0,0.0,0.0,0.0,1617.64997555,0.00909081542187
R34P,2020-12-17T00:00:00.000Z,,0.0,0.0,0.0,1611.40527501,9.14230118050538
AWG,2020-09-08T00:00:00.000Z,2000000.0,0.0,10000000.0,0.0,1608.97921656,57.17
VANCII,2021-03-03T00:00:00.000Z,30000.0,0.0,0.0,0.0,1611.94419655,11.51822560762798
NS,2021-03-01T00:00:00.000Z,21000000.0,0.0,0.0,0.0,1602.16717261,0.04111507528668
GOLDR,2020-08-17T00:00:00.000Z,1618034.0,0.0,1618034.0,0.0,1601.59342593,13.79831673414982
HBDC,2020-10-05T00:00:00.000Z,7700000000.0,0.0,7700000000.0,0.0,1586.86159673,0.00289994246013
CDEX,2019-10-17T00:00:00.000Z,,0.0,60000000000.0,0.0,1583.54834954,0.00010005101455
AUR,2014-02-27T00:00:00.000Z,21000000.0,0.0,18078319.753408,0.0,1583.40461553,0.41649447075596
SWAG,2020-10-16T00:00:00.000Z,,0.0,625000000.0,0.0,1530.9756916,0.07526807878502
ALG,2020-08-19T00:00:00.000Z,3651212.0,0.0,3651212.0,0.0,1497.60697488,0.1199976190397
PQT,2021-03-16T00:00:00.000Z,500000000000.0,0.0,0.0,0.0,1494.03581501,8.279835714e-05
AMC,2021-01-27T00:00:00.000Z,,0.0,0.0,0.0,1488.95925,10.0
ECOREAL,2018-09-25T00:00:00.000Z,1000000000.0,0.0,1000000000.0,0.0,1482.76768432,0.13002742003111
UCR,2020-09-28T00:00:00.000Z,,0.0,0.0,0.0,1480.02401702,0.03819799477979
KPC,2021-02-23T00:00:00.000Z,10000000.0,0.0,0.0,0.0,1483.04419698,0.00511959346167
